day,time,tempC,windspeedKmph,weatherDesc,humidity,visibility
2021-02-04,10,29,6,Partly cloudy,49,10
2021-02-04,11,31,6,Partly cloudy,44,10
2021-02-04,12,33,6,Partly cloudy,39,10
2021-02-04,13,33,6,Partly cloudy,37,10
2021-02-04,14,34,5,Partly cloudy,35,10
2021-02-04,15,35,4,Partly cloudy,33,10
2021-02-04,16,34,7,Partly cloudy,39,10
2021-02-04,17,34,9,Partly cloudy,44,10
2021-02-04,18,34,11,Partly cloudy,50,10
2021-02-04,19,33,11,Partly cloudy,55,10
2021-02-04,20,32,10,Partly cloudy,60,10
2021-02-04,21,31,10,Partly cloudy,65,10
2021-02-04,22,29,8,Partly cloudy,68,10
2021-02-04,23,28,6,Partly cloudy,70,10
2021-02-05,0,27,4,Partly cloudy,73,10
2021-02-05,1,26,4,Partly cloudy,73,10
2021-02-05,2,25,4,Partly cloudy,74,10
2021-02-05,3,25,4,Partly cloudy,75,10
2021-02-05,4,24,4,Partly cloudy,74,10
2021-02-05,5,24,5,Partly cloudy,74,10
2021-02-05,6,24,5,Partly cloudy,73,10
2021-02-05,7,25,6,Partly cloudy,68,10
2021-02-05,8,27,7,Partly cloudy,63,10
2021-02-05,9,28,8,Partly cloudy,58,10
2021-02-05,10,29,8,Partly cloudy,53,10
2021-02-05,11,31,8,Partly cloudy,48,10
2021-02-05,12,33,9,Partly cloudy,43,10
2021-02-05,13,33,8,Partly cloudy,41,10
2021-02-05,14,34,7,Partly cloudy,39,10
2021-02-05,15,34,6,Partly cloudy,37,10
2021-02-05,16,34,8,Partly cloudy,41,10
2021-02-05,17,33,10,Partly cloudy,46,10
2021-02-05,18,32,12,Partly cloudy,50,10
2021-02-05,19,31,12,Partly cloudy,54,10
2021-02-05,20,29,13,Partly cloudy,58,10
2021-02-05,21,28,13,Partly cloudy,62,10
2021-02-05,22,27,11,Partly cloudy,65,10
2021-02-05,23,27,9,Partly cloudy,68,10
2021-02-06,0,26,6,Partly cloudy,71,10
2021-02-06,1,26,6,Partly cloudy,72,10
2021-02-06,2,25,5,Partly cloudy,74,10
2021-02-06,3,25,4,Partly cloudy,75,10
2021-02-06,4,24,5,Partly cloudy,75,10
2021-02-06,5,24,6,Partly cloudy,75,10
2021-02-06,6,24,8,Partly cloudy,75,10
2021-02-06,7,26,9,Partly cloudy,69,10
2021-02-06,8,27,10,Partly cloudy,63,10
2021-02-06,9,28,11,Partly cloudy,58,10
2021-02-06,10,30,10,Partly cloudy,52,10
2021-02-06,11,32,10,Partly cloudy,47,10
2021-02-06,12,33,9,Partly cloudy,42,10
2021-02-06,13,33,10,Partly cloudy,42,10
2021-02-06,14,33,11,Partly cloudy,43,10
2021-02-06,15,33,12,Partly cloudy,43,10
2021-02-06,16,32,13,Partly cloudy,47,10
2021-02-06,17,30,14,Partly cloudy,51,10
2021-02-06,18,29,15,Partly cloudy,54,10
2021-02-06,19,28,16,Partly cloudy,56,10
2021-02-06,20,27,16,Partly cloudy,58,10
2021-02-06,21,27,17,Partly cloudy,60,10
2021-02-06,22,27,14,Partly cloudy,61,10
2021-02-06,23,26,12,Partly cloudy,61,10
2021-02-07,0,26,9,Partly cloudy,62,10
2021-02-07,1,26,8,Partly cloudy,63,10
2021-02-07,2,26,7,Partly cloudy,63,10
2021-02-07,3,26,6,Partly cloudy,63,10
2021-02-07,4,26,7,Partly cloudy,64,10
2021-02-07,5,26,8,Partly cloudy,64,10
2021-02-07,6,26,9,Partly cloudy,65,10
2021-02-07,7,27,10,Partly cloudy,61,10
2021-02-07,8,28,11,Partly cloudy,58,10
2021-02-07,9,29,12,Partly cloudy,54,10
2021-02-07,10,31,11,Partly cloudy,50,10
2021-02-07,11,32,10,Partly cloudy,46,10
2021-02-07,12,33,9,Partly cloudy,43,10
2021-02-07,13,33,10,Partly cloudy,44,10
2021-02-07,14,33,10,Overcast,44,10
2021-02-07,15,33,11,Overcast,45,10
2021-02-07,16,31,13,Overcast,49,10
2021-02-07,17,30,14,Cloudy,52,10
2021-02-07,18,29,16,Cloudy,55,10
2021-02-07,19,28,16,Cloudy,58,10
2021-02-07,20,28,17,Partly cloudy,61,10
2021-02-07,21,27,17,Partly cloudy,63,9
2021-02-07,22,26,16,Partly cloudy,66,10
2021-02-07,23,26,14,Partly cloudy,68,10
2021-02-08,0,26,13,Partly cloudy,71,10
2021-02-08,1,25,12,Partly cloudy,73,10
2021-02-08,2,25,11,Partly cloudy,76,10
2021-02-08,3,24,10,Partly cloudy,79,10
2021-02-08,4,24,9,Partly cloudy,79,10
2021-02-08,5,24,8,Partly cloudy,80,10
2021-02-08,6,24,7,Partly cloudy,80,10
2021-02-08,7,25,8,Partly cloudy,74,10
2021-02-08,8,27,9,Partly cloudy,68,10
2021-02-08,9,28,10,Partly cloudy,61,10
2021-02-08,10,30,11,Partly cloudy,55,10
2021-02-08,11,32,11,Partly cloudy,49,10
2021-02-08,12,33,11,Partly cloudy,44,10
2021-02-08,13,33,11,Partly cloudy,46,10
2021-02-08,14,32,12,Partly cloudy,48,10
2021-02-08,15,31,12,Partly cloudy,50,9
2021-02-08,16,30,13,Partly cloudy,54,9
2021-02-08,17,29,14,Patchy rain possible,58,10
2021-02-08,18,28,15,Patchy rain possible,62,10
2021-02-08,19,27,15,Patchy rain possible,64,10
2021-02-08,20,27,15,Patchy rain possible,66,10
2021-02-08,21,26,15,Patchy rain possible,68,10
2021-02-08,22,26,14,Patchy rain possible,70,10
2021-02-08,23,25,12,Patchy rain possible,72,10
2021-02-09,0,25,10,Patchy rain possible,74,10
2021-02-09,1,25,9,Patchy rain possible,76,10
2021-02-09,2,25,8,Partly cloudy,78,10
2021-02-09,3,25,6,Partly cloudy,80,10
2021-02-09,4,24,6,Partly cloudy,81,10
2021-02-09,5,24,7,Partly cloudy,83,10
2021-02-09,6,24,7,Partly cloudy,85,10
2021-02-09,7,26,8,Partly cloudy,79,10
2021-02-09,8,27,9,Partly cloudy,74,10
2021-02-09,9,28,9,Partly cloudy,68,10
2021-02-09,10,30,8,Partly cloudy,61,10
2021-02-09,11,32,7,Partly cloudy,54,10
2021-02-09,12,33,6,Partly cloudy,47,10
2021-02-09,13,34,6,Partly cloudy,45,10
2021-02-09,14,34,6,Partly cloudy,43,10
2021-02-09,15,34,5,Partly cloudy,42,10
2021-02-09,16,33,8,Partly cloudy,46,10
2021-02-09,17,33,10,Cloudy,50,10
2021-02-09,18,32,12,Cloudy,54,10
2021-02-09,19,31,12,Cloudy,57,10
2021-02-09,20,30,12,Partly cloudy,60,10
2021-02-09,21,28,12,Partly cloudy,63,10
2021-02-09,22,27,11,Partly cloudy,66,10
2021-02-09,23,26,10,Partly cloudy,68,10
2021-02-10,0,26,10,Partly cloudy,71,10
2021-02-10,1,25,8,Partly cloudy,73,10
2021-02-10,2,25,6,Partly cloudy,75,10
2021-02-10,3,25,4,Partly cloudy,77,10
2021-02-10,4,25,4,Partly cloudy,78,10
2021-02-10,5,24,4,Cloudy,78,10
2021-02-10,6,24,4,Cloudy,79,10
2021-02-10,7,26,5,Cloudy,73,10
2021-02-10,8,27,6,Cloudy,68,10
2021-02-10,9,29,7,Cloudy,62,10
2021-02-10,10,30,8,Cloudy,57,10
2021-02-10,11,31,9,Partly cloudy,52,10
2021-02-10,12,33,9,Partly cloudy,47,10
2021-02-10,13,33,8,Partly cloudy,46,10
2021-02-10,14,33,7,Partly cloudy,46,10
2021-02-10,15,33,6,Partly cloudy,46,10
2021-02-10,16,32,8,Partly cloudy,50,10
2021-02-10,17,30,10,Partly cloudy,55,10
2021-02-10,18,29,12,Partly cloudy,59,10
2021-02-10,19,28,13,Partly cloudy,63,10
2021-02-10,20,27,13,Partly cloudy,67,10
2021-02-10,21,26,14,Partly cloudy,71,10
2021-02-10,22,26,13,Partly cloudy,72,10
2021-02-10,23,26,12,Cloudy,74,10
2021-02-11,0,26,12,Cloudy,75,10
2021-02-11,1,25,10,Cloudy,77,10
2021-02-11,2,25,9,Partly cloudy,79,10
2021-02-11,3,24,8,Partly cloudy,81,10
2021-02-11,4,24,7,Partly cloudy,81,10
2021-02-11,5,24,6,Overcast,81,10
2021-02-11,6,24,5,Overcast,81,10
2021-02-11,7,26,4,Overcast,75,10
2021-02-11,8,27,3,Overcast,69,10
2021-02-11,9,29,3,Overcast,63,10
2021-02-11,10,30,4,Overcast,58,10
2021-02-11,11,31,5,Partly cloudy,53,10
2021-02-11,12,32,7,Partly cloudy,48,10
2021-02-11,13,32,8,Partly cloudy,49,10
2021-02-11,14,31,9,Cloudy,51,10
2021-02-11,15,31,10,Cloudy,52,10
2021-02-11,16,30,11,Cloudy,55,10
2021-02-11,17,29,12,Light rain shower,59,10
2021-02-11,18,28,13,Light rain shower,63,10
2021-02-11,19,27,13,Light rain shower,66,10
2021-02-11,20,26,13,Light rain shower,69,10
2021-02-11,21,25,13,Light rain shower,72,10
2021-02-11,22,25,12,Light rain shower,74,10
2021-02-11,23,25,11,Partly cloudy,75,10
2021-02-12,0,24,10,Partly cloudy,77,10
2021-02-12,1,24,9,Partly cloudy,79,10
2021-02-12,2,24,7,Partly cloudy,80,10
2021-02-12,3,23,6,Partly cloudy,82,10
2021-02-12,4,23,6,Partly cloudy,82,10
2021-02-12,5,23,5,Partly cloudy,81,10
2021-02-12,6,23,5,Partly cloudy,81,10
2021-02-12,7,25,4,Partly cloudy,74,10
2021-02-12,8,27,3,Partly cloudy,68,10
2021-02-12,9,29,2,Partly cloudy,61,10
2021-02-12,10,30,3,Partly cloudy,55,10
2021-02-12,11,31,5,Partly cloudy,50,10
2021-02-12,12,32,6,Partly cloudy,44,10
2021-02-12,13,32,6,Partly cloudy,44,10
2021-02-12,14,32,5,Partly cloudy,43,10
2021-02-12,15,33,4,Partly cloudy,42,10
2021-02-12,16,32,7,Partly cloudy,49,10
2021-02-12,17,31,9,Partly cloudy,55,10
2021-02-12,18,30,12,Partly cloudy,62,10
2021-02-12,19,28,13,Partly cloudy,66,10
2021-02-12,20,27,14,Partly cloudy,71,10
2021-02-12,21,25,15,Partly cloudy,75,10
2021-02-12,22,25,14,Partly cloudy,76,10
2021-02-12,23,24,14,Partly cloudy,77,10
2021-02-13,0,24,13,Partly cloudy,78,10
2021-02-13,1,23,11,Partly cloudy,79,10
2021-02-13,2,23,9,Partly cloudy,81,10
2021-02-13,3,22,8,Partly cloudy,82,10
2021-02-13,4,22,6,Partly cloudy,82,10
2021-02-13,5,23,5,Partly cloudy,82,10
2021-02-13,6,23,4,Partly cloudy,83,10
2021-02-13,7,24,4,Partly cloudy,76,10
2021-02-13,8,26,4,Partly cloudy,69,10
2021-02-13,9,28,4,Partly cloudy,62,10
2021-02-13,10,29,5,Partly cloudy,55,10
2021-02-13,11,31,6,Partly cloudy,48,10
2021-02-13,12,32,6,Partly cloudy,41,10
2021-02-13,13,32,7,Partly cloudy,40,10
2021-02-13,14,32,8,Partly cloudy,40,10
2021-02-13,15,32,8,Partly cloudy,39,10
2021-02-13,16,31,11,Partly cloudy,46,10
2021-02-13,17,30,13,Partly cloudy,53,10
2021-02-13,18,29,15,Partly cloudy,60,10
2021-02-13,19,28,15,Partly cloudy,64,10
2021-02-13,20,26,16,Partly cloudy,68,10
2021-02-13,21,25,16,Partly cloudy,72,10
2021-02-13,22,25,15,Partly cloudy,73,10
2021-02-13,23,25,14,Partly cloudy,74,10
2021-02-14,0,25,13,Partly cloudy,75,10
2021-02-14,1,24,12,Partly cloudy,77,10
2021-02-14,2,23,10,Partly cloudy,80,10
2021-02-14,3,22,8,Partly cloudy,82,10
2021-02-14,4,22,8,Partly cloudy,83,10
2021-02-14,5,22,7,Partly cloudy,84,10
2021-02-14,6,22,6,Partly cloudy,85,10
2021-02-14,7,24,6,Partly cloudy,78,10
2021-02-14,8,25,5,Partly cloudy,71,10
2021-02-14,9,27,5,Partly cloudy,63,10
2021-02-14,10,28,6,Partly cloudy,58,10
2021-02-14,11,30,6,Partly cloudy,52,10
2021-02-14,12,31,7,Partly cloudy,46,10
2021-02-14,13,31,9,Partly cloudy,47,10
2021-02-14,14,31,10,Partly cloudy,48,10
2021-02-14,15,30,11,Partly cloudy,49,10
2021-02-14,16,29,12,Partly cloudy,54,10
2021-02-14,17,28,14,Patchy rain possible,60,10
2021-02-14,18,28,15,Patchy rain possible,65,9
2021-02-14,19,26,15,Patchy rain possible,68,9
2021-02-14,20,25,15,Patchy rain possible,71,10
2021-02-14,21,24,15,Patchy rain possible,74,10
2021-02-14,22,24,15,Patchy rain possible,75,10
2021-02-14,23,23,15,Partly cloudy,76,10
2021-02-15,0,23,14,Partly cloudy,77,10
2021-02-15,1,23,12,Partly cloudy,79,10
2021-02-15,2,23,10,Partly cloudy,82,10
2021-02-15,3,22,8,Partly cloudy,84,10
2021-02-15,4,22,6,Partly cloudy,84,10
2021-02-15,5,22,4,Partly cloudy,85,10
2021-02-15,6,22,2,Partly cloudy,85,10
2021-02-15,7,24,2,Partly cloudy,78,10
2021-02-15,8,25,1,Partly cloudy,71,10
2021-02-15,9,27,1,Partly cloudy,64,10
2021-02-15,10,29,2,Partly cloudy,58,10
2021-02-15,11,30,4,Partly cloudy,51,10
2021-02-15,12,32,5,Partly cloudy,45,10
2021-02-15,13,32,6,Partly cloudy,44,10
2021-02-15,14,32,8,Partly cloudy,44,10
2021-02-15,15,32,9,Partly cloudy,44,10
2021-02-15,16,31,11,Partly cloudy,51,10
2021-02-15,17,30,13,Partly cloudy,58,10
2021-02-15,18,29,16,Partly cloudy,65,10
2021-02-15,19,27,16,Partly cloudy,69,10
2021-02-15,20,26,16,Partly cloudy,73,10
2021-02-15,21,25,17,Partly cloudy,78,10
2021-02-15,22,24,16,Partly cloudy,77,10
2021-02-15,23,24,15,Partly cloudy,77,10
2021-02-16,0,24,15,Partly cloudy,77,10
2021-02-16,1,24,14,Partly cloudy,79,10
2021-02-16,2,23,12,Partly cloudy,81,10
2021-02-16,3,22,11,Partly cloudy,83,10
2021-02-16,4,22,10,Partly cloudy,84,10
2021-02-16,5,22,9,Partly cloudy,84,10
2021-02-16,6,22,7,Partly cloudy,85,10
2021-02-16,7,24,7,Partly cloudy,78,10
2021-02-16,8,26,7,Partly cloudy,71,10
2021-02-16,9,28,7,Partly cloudy,64,10
2021-02-16,10,30,6,Partly cloudy,56,10
2021-02-16,11,32,5,Sunny,48,10
2021-02-16,12,34,4,Sunny,41,10
2021-02-16,13,34,7,Sunny,40,10
2021-02-16,14,33,10,Partly cloudy,40,10
2021-02-16,15,33,13,Partly cloudy,39,10
2021-02-16,16,32,15,Partly cloudy,45,10
2021-02-16,17,31,17,Partly cloudy,51,10
2021-02-16,18,30,19,Partly cloudy,56,10
2021-02-16,19,29,18,Partly cloudy,61,10
2021-02-16,20,28,17,Partly cloudy,65,10
2021-02-16,21,27,15,Partly cloudy,69,10
2021-02-16,22,26,14,Partly cloudy,72,10
2021-02-16,23,24,13,Partly cloudy,75,10
2021-02-17,0,23,12,Partly cloudy,77,10
2021-02-17,1,23,11,Partly cloudy,78,10
2021-02-17,2,23,10,Partly cloudy,78,10
2021-02-17,3,23,9,Partly cloudy,79,10
2021-02-17,4,23,9,Partly cloudy,79,10
2021-02-17,5,23,9,Partly cloudy,78,10
2021-02-17,6,23,8,Partly cloudy,78,10
2021-02-17,7,24,8,Partly cloudy,72,10
2021-02-17,8,26,8,Partly cloudy,65,10
2021-02-17,9,27,7,Partly cloudy,59,10
2021-02-17,10,29,7,Partly cloudy,52,10
2021-02-17,11,31,7,Partly cloudy,46,10
2021-02-17,12,33,6,Partly cloudy,39,10
2021-02-17,13,33,8,Partly cloudy,37,10
2021-02-17,14,33,9,Partly cloudy,35,10
2021-02-17,15,34,10,Partly cloudy,34,10
2021-02-17,16,33,12,Partly cloudy,40,10
2021-02-17,17,32,14,Partly cloudy,46,10
2021-02-17,18,31,16,Partly cloudy,52,10
2021-02-17,19,29,14,Partly cloudy,56,10
2021-02-17,20,28,12,Partly cloudy,60,10
2021-02-17,21,26,10,Partly cloudy,64,10
2021-02-17,22,26,9,Partly cloudy,65,10
2021-02-17,23,26,7,Partly cloudy,67,10
2021-02-18,0,25,5,Partly cloudy,69,10
2021-02-18,1,25,5,Partly cloudy,68,10
2021-02-18,2,25,6,Partly cloudy,67,10
2021-02-18,3,25,6,Partly cloudy,66,10
2021-02-18,4,25,6,Partly cloudy,65,10
2021-02-18,5,25,5,Partly cloudy,65,10
2021-02-18,6,25,5,Partly cloudy,64,10
2021-02-18,7,26,5,Partly cloudy,60,10
2021-02-18,8,27,5,Sunny,56,10
2021-02-18,9,28,5,Sunny,51,10
2021-02-18,10,30,6,Sunny,47,10
2021-02-18,11,31,6,Partly cloudy,43,10
2021-02-18,12,32,7,Partly cloudy,38,10
2021-02-18,13,33,6,Partly cloudy,36,10
2021-02-18,14,33,6,Partly cloudy,34,10
2021-02-18,15,34,5,Partly cloudy,32,10
2021-02-18,16,33,6,Partly cloudy,37,10
2021-02-18,17,33,8,Partly cloudy,43,10
2021-02-18,18,32,9,Partly cloudy,48,10
2021-02-18,19,32,9,Partly cloudy,52,10
2021-02-18,20,31,9,Partly cloudy,56,10
2021-02-18,21,30,9,Partly cloudy,60,10
2021-02-18,22,29,9,Partly cloudy,59,10
2021-02-18,23,27,8,Partly cloudy,58,10
2021-02-19,0,26,8,Partly cloudy,57,10
2021-02-19,1,25,8,Partly cloudy,58,10
2021-02-19,2,24,8,Partly cloudy,59,10
2021-02-19,3,24,7,Partly cloudy,61,10
2021-02-19,4,23,7,Partly cloudy,62,10
2021-02-19,5,23,7,Partly cloudy,63,10
2021-02-19,6,23,7,Partly cloudy,64,10
2021-02-19,7,25,7,Partly cloudy,59,10
2021-02-19,8,26,8,Partly cloudy,54,10
2021-02-19,9,28,8,Partly cloudy,49,10
2021-02-19,10,30,8,Partly cloudy,44,10
2021-02-19,11,31,7,Partly cloudy,39,10
2021-02-19,12,33,6,Partly cloudy,34,10
2021-02-19,13,34,7,Partly cloudy,32,10
2021-02-19,14,34,8,Partly cloudy,31,10
2021-02-19,15,35,9,Partly cloudy,30,10
2021-02-19,16,34,11,Partly cloudy,36,10
2021-02-19,17,33,13,Partly cloudy,42,10
2021-02-19,18,33,15,Partly cloudy,48,10
2021-02-19,19,32,13,Partly cloudy,52,10
2021-02-19,20,31,10,Partly cloudy,56,10
2021-02-19,21,30,8,Partly cloudy,61,10
2021-02-19,22,29,7,Partly cloudy,61,10
2021-02-19,23,27,6,Partly cloudy,62,10
2021-02-20,0,26,4,Partly cloudy,63,10
2021-02-20,1,25,4,Partly cloudy,64,10
2021-02-20,2,24,4,Partly cloudy,65,10
2021-02-20,3,24,3,Partly cloudy,67,10
2021-02-20,4,24,3,Partly cloudy,67,10
2021-02-20,5,24,3,Partly cloudy,67,10
2021-02-20,6,24,3,Partly cloudy,67,10
2021-02-20,7,26,4,Partly cloudy,62,10
2021-02-20,8,28,5,Partly cloudy,58,10
2021-02-20,9,29,5,Partly cloudy,53,10
2021-02-20,10,31,6,Partly cloudy,47,10
2021-02-20,11,32,6,Sunny,41,10
2021-02-20,12,34,6,Sunny,36,10
2021-02-20,13,34,6,Sunny,34,10
2021-02-20,14,34,7,Partly cloudy,31,10
2021-02-20,15,35,7,Partly cloudy,29,10
2021-02-20,16,34,10,Partly cloudy,36,10
2021-02-20,17,33,12,Partly cloudy,42,10
2021-02-20,18,32,14,Partly cloudy,49,10
2021-02-20,19,31,14,Partly cloudy,54,10
2021-02-20,20,30,14,Partly cloudy,60,10
2021-02-20,21,29,14,Partly cloudy,66,10
2021-02-20,22,28,11,Partly cloudy,68,10
2021-02-20,23,27,8,Partly cloudy,70,10
2021-02-21,0,26,5,Partly cloudy,72,10
2021-02-21,1,25,6,Partly cloudy,73,10
2021-02-21,2,24,6,Partly cloudy,74,10
2021-02-21,3,24,6,Partly cloudy,75,10
2021-02-21,4,24,6,Partly cloudy,74,10
2021-02-21,5,24,6,Partly cloudy,73,10
2021-02-21,6,24,6,Partly cloudy,73,10
2021-02-21,7,26,7,Partly cloudy,66,10
2021-02-21,8,27,7,Sunny,60,10
2021-02-21,9,29,7,Sunny,54,10
2021-02-21,10,31,7,Sunny,48,10
2021-02-21,11,33,7,Sunny,41,10
2021-02-21,12,35,8,Sunny,35,10
2021-02-21,13,35,7,Sunny,34,10
2021-02-21,14,35,7,Sunny,32,10
2021-02-21,15,35,7,Sunny,30,10
2021-02-21,16,34,10,Sunny,37,10
2021-02-21,17,33,12,Partly cloudy,44,10
2021-02-21,18,32,15,Partly cloudy,51,10
2021-02-21,19,31,15,Partly cloudy,55,10
2021-02-21,20,30,15,Partly cloudy,58,10
2021-02-21,21,29,15,Partly cloudy,62,10
2021-02-21,22,27,14,Partly cloudy,64,10
2021-02-21,23,26,13,Partly cloudy,66,10
2021-02-22,0,25,12,Partly cloudy,69,10
2021-02-22,1,24,11,Partly cloudy,72,10
2021-02-22,2,24,9,Partly cloudy,76,10
2021-02-22,3,23,8,Partly cloudy,79,10
2021-02-22,4,23,8,Partly cloudy,80,10
2021-02-22,5,22,7,Partly cloudy,81,10
2021-02-22,6,22,6,Partly cloudy,82,10
2021-02-22,7,24,6,Partly cloudy,75,10
2021-02-22,8,26,5,Partly cloudy,67,10
2021-02-22,9,28,5,Partly cloudy,60,10
2021-02-22,10,30,5,Partly cloudy,52,10
2021-02-22,11,32,5,Sunny,44,10
2021-02-22,12,34,5,Sunny,37,10
2021-02-22,13,34,6,Sunny,35,10
2021-02-22,14,34,7,Sunny,34,10
2021-02-22,15,34,8,Sunny,32,10
2021-02-22,16,33,11,Sunny,41,10
2021-02-22,17,32,14,Partly cloudy,50,10
2021-02-22,18,31,17,Partly cloudy,59,10
2021-02-22,19,30,17,Partly cloudy,64,10
2021-02-22,20,28,17,Partly cloudy,69,10
2021-02-22,21,27,17,Partly cloudy,74,10
2021-02-22,22,26,16,Partly cloudy,76,10
2021-02-22,23,25,14,Partly cloudy,77,10
2021-02-23,0,24,13,Partly cloudy,78,10
2021-02-23,1,23,12,Partly cloudy,80,10
2021-02-23,2,23,11,Partly cloudy,82,10
2021-02-23,3,22,10,Partly cloudy,83,10
2021-02-23,4,22,9,Partly cloudy,83,10
2021-02-23,5,22,9,Partly cloudy,83,10
2021-02-23,6,22,8,Partly cloudy,83,10
2021-02-23,7,24,8,Partly cloudy,77,10
2021-02-23,8,25,7,Cloudy,70,10
2021-02-23,9,27,6,Cloudy,64,10
2021-02-23,10,29,6,Cloudy,57,10
2021-02-23,11,31,6,Partly cloudy,49,10
2021-02-23,12,34,5,Partly cloudy,42,10
2021-02-23,13,34,6,Partly cloudy,40,10
2021-02-23,14,34,8,Partly cloudy,38,10
2021-02-23,15,35,9,Partly cloudy,36,10
2021-02-23,16,34,12,Partly cloudy,44,10
2021-02-23,17,33,14,Partly cloudy,52,10
2021-02-23,18,32,17,Partly cloudy,60,10
2021-02-23,19,31,16,Partly cloudy,65,10
2021-02-23,20,30,16,Partly cloudy,70,10
2021-02-23,21,29,15,Partly cloudy,75,10
2021-02-23,22,28,14,Partly cloudy,75,10
2021-02-23,23,27,13,Partly cloudy,75,10
2021-02-24,0,26,12,Partly cloudy,76,10
2021-02-24,1,25,10,Partly cloudy,78,10
2021-02-24,2,24,9,Partly cloudy,81,10
2021-02-24,3,23,8,Partly cloudy,83,10
2021-02-24,4,23,7,Partly cloudy,84,10
2021-02-24,5,23,6,Partly cloudy,85,10
2021-02-24,6,23,5,Partly cloudy,86,10
2021-02-24,7,25,4,Partly cloudy,78,10
2021-02-24,8,26,3,Partly cloudy,70,10
2021-02-24,9,28,2,Partly cloudy,62,10
2021-02-24,10,30,3,Partly cloudy,54,10
2021-02-24,11,32,4,Partly cloudy,47,10
2021-02-24,12,34,6,Partly cloudy,39,10
2021-02-24,13,34,7,Partly cloudy,37,10
2021-02-24,14,35,7,Partly cloudy,35,10
2021-02-24,15,35,8,Partly cloudy,34,10
2021-02-24,16,34,11,Partly cloudy,42,10
2021-02-24,17,33,13,Partly cloudy,51,10
2021-02-24,18,32,16,Partly cloudy,60,10
2021-02-24,19,31,16,Partly cloudy,65,10
2021-02-24,20,30,15,Partly cloudy,70,10
2021-02-24,21,28,15,Partly cloudy,75,10
2021-02-24,22,27,14,Partly cloudy,77,10
2021-02-24,23,27,12,Partly cloudy,79,10
2021-02-25,0,26,11,Partly cloudy,81,10
2021-02-25,1,25,10,Partly cloudy,83,10
2021-02-25,2,24,9,Partly cloudy,84,10
2021-02-25,3,23,9,Partly cloudy,86,10
2021-02-25,4,23,8,Partly cloudy,86,10
2021-02-25,5,23,7,Partly cloudy,86,10
2021-02-25,6,23,7,Partly cloudy,86,10
2021-02-25,7,25,6,Partly cloudy,77,10
2021-02-25,8,27,5,Partly cloudy,69,10
2021-02-25,9,29,4,Partly cloudy,61,10
2021-02-25,10,31,5,Partly cloudy,54,10
2021-02-25,11,33,5,Partly cloudy,48,10
2021-02-25,12,35,6,Partly cloudy,41,10
2021-02-25,13,35,6,Partly cloudy,38,10
2021-02-25,14,36,6,Partly cloudy,35,10
2021-02-25,15,37,6,Partly cloudy,32,10
2021-02-25,16,37,9,Partly cloudy,40,10
2021-02-25,17,36,11,Partly cloudy,49,10
2021-02-25,18,36,13,Partly cloudy,57,10
2021-02-25,19,35,14,Partly cloudy,64,10
2021-02-25,20,34,15,Partly cloudy,72,10
2021-02-25,21,33,16,Partly cloudy,79,10
2021-02-25,22,30,15,Partly cloudy,80,10
2021-02-25,23,28,14,Partly cloudy,82,10
2021-02-26,0,26,14,Partly cloudy,84,10
2021-02-26,1,25,13,Partly cloudy,83,10
2021-02-26,2,25,12,Overcast,82,10
2021-02-26,3,25,12,Overcast,81,10
2021-02-26,4,25,12,Overcast,80,10
2021-02-26,5,25,12,Overcast,79,10
2021-02-26,6,25,12,Overcast,78,10
2021-02-26,7,26,11,Overcast,73,10
2021-02-26,8,28,11,Cloudy,67,10
2021-02-26,9,29,10,Cloudy,62,10
2021-02-26,10,31,9,Cloudy,55,10
2021-02-26,11,33,9,Partly cloudy,48,10
2021-02-26,12,35,8,Partly cloudy,42,10
2021-02-26,13,35,8,Partly cloudy,39,10
2021-02-26,14,36,9,Partly cloudy,37,10
2021-02-26,15,36,10,Partly cloudy,35,10
2021-02-26,16,36,12,Partly cloudy,43,10
2021-02-26,17,35,14,Partly cloudy,52,10
2021-02-26,18,34,16,Partly cloudy,60,10
2021-02-26,19,33,16,Partly cloudy,66,10
2021-02-26,20,32,16,Partly cloudy,72,10
2021-02-26,21,31,17,Partly cloudy,78,10
2021-02-26,22,30,15,Partly cloudy,79,10
2021-02-26,23,29,13,Partly cloudy,81,10
2021-02-27,0,27,12,Partly cloudy,83,10
2021-02-27,1,26,11,Partly cloudy,84,10
2021-02-27,2,25,10,Partly cloudy,85,10
2021-02-27,3,24,10,Partly cloudy,86,10
2021-02-27,4,24,10,Partly cloudy,86,10
2021-02-27,5,24,10,Partly cloudy,86,10
2021-02-27,6,24,11,Partly cloudy,85,10
2021-02-27,7,26,11,Partly cloudy,76,10
2021-02-27,8,28,12,Partly cloudy,66,10
2021-02-27,9,29,12,Partly cloudy,56,10
2021-02-27,10,31,13,Partly cloudy,49,10
2021-02-27,11,33,14,Partly cloudy,42,10
2021-02-27,12,35,15,Partly cloudy,34,10
2021-02-27,13,34,16,Partly cloudy,35,10
2021-02-27,14,34,18,Partly cloudy,36,10
2021-02-27,15,34,20,Partly cloudy,37,10
2021-02-27,16,33,21,Partly cloudy,44,10
2021-02-27,17,32,21,Partly cloudy,51,10
2021-02-27,18,31,22,Partly cloudy,59,10
2021-02-27,19,30,22,Partly cloudy,63,10
2021-02-27,20,29,21,Partly cloudy,68,10
2021-02-27,21,27,20,Partly cloudy,72,10
2021-02-27,22,27,18,Partly cloudy,74,10
