Site,Parameter,Date__LT_,Year,Month,Day,Hour,AQI,Raw_Conc_,Conc__Unit,Duration,QC_Name,AQI_Category,NowCast_Conc_
Ho Chi Minh City,PM2.5 - Principal,04DEC17:18:00:00,2017,12,4,18,82,31,UG/M3,1 Hr,Valid,Moderate,26.8
Ho Chi Minh City,PM2.5 - Principal,04DEC17:19:00:00,2017,12,4,19,73,18,UG/M3,1 Hr,Valid,Moderate,22.4
Ho Chi Minh City,PM2.5 - Principal,04DEC17:20:00:00,2017,12,4,20,90,39,UG/M3,1 Hr,Valid,Moderate,30.7
Ho Chi Minh City,PM2.5 - Principal,04DEC17:21:00:00,2017,12,4,21,89,30,UG/M3,1 Hr,Valid,Moderate,30.3
Ho Chi Minh City,PM2.5 - Principal,04DEC17:22:00:00,2017,12,4,22,84,25,UG/M3,1 Hr,Valid,Moderate,27.6
Ho Chi Minh City,PM2.5 - Principal,04DEC17:23:00:00,2017,12,4,23,87,31,UG/M3,1 Hr,Valid,Moderate,29.3
Ho Chi Minh City,PM2.5 - Principal,05DEC17:00:00:00,2017,12,5,0,76,19,UG/M3,1 Hr,Valid,Moderate,24.1
Ho Chi Minh City,PM2.5 - Principal,05DEC17:01:00:00,2017,12,5,1,75,23,UG/M3,1 Hr,Valid,Moderate,23.5
Ho Chi Minh City,PM2.5 - Principal,05DEC17:02:00:00,2017,12,5,2,106,52,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.7
Ho Chi Minh City,PM2.5 - Principal,05DEC17:03:00:00,2017,12,5,3,130,57,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,47.4
Ho Chi Minh City,PM2.5 - Principal,05DEC17:04:00:00,2017,12,5,4,136,52,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,49.7
Ho Chi Minh City,PM2.5 - Principal,05DEC17:05:00:00,2017,12,5,5,121,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,43.8
Ho Chi Minh City,PM2.5 - Principal,05DEC17:06:00:00,2017,12,5,6,124,46,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.9
Ho Chi Minh City,PM2.5 - Principal,05DEC17:07:00:00,2017,12,5,7,151,67,UG/M3,1 Hr,Valid,Unhealthy,55.9
Ho Chi Minh City,PM2.5 - Principal,05DEC17:08:00:00,2017,12,5,8,146,52,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,53.9
Ho Chi Minh City,PM2.5 - Principal,05DEC17:09:00:00,2017,12,5,9,153,66,UG/M3,1 Hr,Valid,Unhealthy,59.9
Ho Chi Minh City,PM2.5 - Principal,05DEC17:10:00:00,2017,12,5,10,155,65,UG/M3,1 Hr,Valid,Unhealthy,62.5
Ho Chi Minh City,PM2.5 - Principal,05DEC17:11:00:00,2017,12,5,11,152,54,UG/M3,1 Hr,Valid,Unhealthy,58.2
Ho Chi Minh City,PM2.5 - Principal,05DEC17:12:00:00,2017,12,5,12,137,42,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,50.1
Ho Chi Minh City,PM2.5 - Principal,05DEC17:13:00:00,2017,12,5,13,115,32,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41
Ho Chi Minh City,PM2.5 - Principal,05DEC17:14:00:00,2017,12,5,14,117,43,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42
Ho Chi Minh City,PM2.5 - Principal,05DEC17:15:00:00,2017,12,5,15,140,61,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,51.5
Ho Chi Minh City,PM2.5 - Principal,05DEC17:16:00:00,2017,12,5,16,135,47,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,49.2
Ho Chi Minh City,PM2.5 - Principal,05DEC17:17:00:00,2017,12,5,17,105,25,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.1
Ho Chi Minh City,PM2.5 - Principal,05DEC17:18:00:00,2017,12,5,18,85,20,UG/M3,1 Hr,Valid,Moderate,28.5
Ho Chi Minh City,PM2.5 - Principal,05DEC17:19:00:00,2017,12,5,19,95,38,UG/M3,1 Hr,Valid,Moderate,33.2
Ho Chi Minh City,PM2.5 - Principal,05DEC17:20:00:00,2017,12,5,20,98,36,UG/M3,1 Hr,Valid,Moderate,34.6
Ho Chi Minh City,PM2.5 - Principal,05DEC17:21:00:00,2017,12,5,21,129,59,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.8
Ho Chi Minh City,PM2.5 - Principal,05DEC17:22:00:00,2017,12,5,22,114,35,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.9
Ho Chi Minh City,PM2.5 - Principal,05DEC17:23:00:00,2017,12,5,23,106,34,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.4
Ho Chi Minh City,PM2.5 - Principal,06DEC17:00:00:00,2017,12,6,0,121,50,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,43.7
Ho Chi Minh City,PM2.5 - Principal,06DEC17:01:00:00,2017,12,6,1,117,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.8
Ho Chi Minh City,PM2.5 - Principal,06DEC17:02:00:00,2017,12,6,2,108,35,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,38.4
Ho Chi Minh City,PM2.5 - Principal,06DEC17:03:00:00,2017,12,6,3,119,47,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42.7
Ho Chi Minh City,PM2.5 - Principal,06DEC17:04:00:00,2017,12,6,4,113,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.3
Ho Chi Minh City,PM2.5 - Principal,06DEC17:05:00:00,2017,12,6,5,133,57,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,48.6
Ho Chi Minh City,PM2.5 - Principal,06DEC17:06:00:00,2017,12,6,6,153,72,UG/M3,1 Hr,Valid,Unhealthy,60.3
Ho Chi Minh City,PM2.5 - Principal,06DEC17:07:00:00,2017,12,6,7,156,69,UG/M3,1 Hr,Valid,Unhealthy,64.6
Ho Chi Minh City,PM2.5 - Principal,06DEC17:08:00:00,2017,12,6,8,160,81,UG/M3,1 Hr,Valid,Unhealthy,72.8
Ho Chi Minh City,PM2.5 - Principal,06DEC17:10:00:00,2017,12,6,10,172,107,UG/M3,1 Hr,Valid,Unhealthy,95.6
Ho Chi Minh City,PM2.5 - Principal,06DEC17:11:00:00,2017,12,6,11,171,94,UG/M3,1 Hr,Valid,Unhealthy,94.7
Ho Chi Minh City,PM2.5 - Principal,06DEC17:12:00:00,2017,12,6,12,163,66,UG/M3,1 Hr,Valid,Unhealthy,79.3
Ho Chi Minh City,PM2.5 - Principal,06DEC17:13:00:00,2017,12,6,13,159,64,UG/M3,1 Hr,Valid,Unhealthy,71.4
Ho Chi Minh City,PM2.5 - Principal,06DEC17:14:00:00,2017,12,6,14,155,56,UG/M3,1 Hr,Valid,Unhealthy,63.6
Ho Chi Minh City,PM2.5 - Principal,06DEC17:15:00:00,2017,12,6,15,116,20,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.6
Ho Chi Minh City,PM2.5 - Principal,06DEC17:16:00:00,2017,12,6,16,87,17,UG/M3,1 Hr,Valid,Moderate,29.2
Ho Chi Minh City,PM2.5 - Principal,06DEC17:17:00:00,2017,12,6,17,95,37,UG/M3,1 Hr,Valid,Moderate,33.1
Ho Chi Minh City,PM2.5 - Principal,06DEC17:18:00:00,2017,12,6,18,106,42,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.5
Ho Chi Minh City,PM2.5 - Principal,06DEC17:19:00:00,2017,12,6,19,87,21,UG/M3,1 Hr,Valid,Moderate,29.2
Ho Chi Minh City,PM2.5 - Principal,06DEC17:20:00:00,2017,12,6,20,77,20,UG/M3,1 Hr,Valid,Moderate,24.6
Ho Chi Minh City,PM2.5 - Principal,06DEC17:21:00:00,2017,12,6,21,83,30,UG/M3,1 Hr,Valid,Moderate,27.3
Ho Chi Minh City,PM2.5 - Principal,06DEC17:22:00:00,2017,12,6,22,77,22,UG/M3,1 Hr,Valid,Moderate,24.6
Ho Chi Minh City,PM2.5 - Principal,06DEC17:23:00:00,2017,12,6,23,79,26,UG/M3,1 Hr,Valid,Moderate,25.3
Ho Chi Minh City,PM2.5 - Principal,07DEC17:00:00:00,2017,12,7,0,87,33,UG/M3,1 Hr,Valid,Moderate,29.1
Ho Chi Minh City,PM2.5 - Principal,07DEC17:01:00:00,2017,12,7,1,76,19,UG/M3,1 Hr,Valid,Moderate,24
Ho Chi Minh City,PM2.5 - Principal,07DEC17:02:00:00,2017,12,7,2,82,30,UG/M3,1 Hr,Valid,Moderate,27
Ho Chi Minh City,PM2.5 - Principal,07DEC17:03:00:00,2017,12,7,3,98,42,UG/M3,1 Hr,Valid,Moderate,34.5
Ho Chi Minh City,PM2.5 - Principal,07DEC17:04:00:00,2017,12,7,4,84,21,UG/M3,1 Hr,Valid,Moderate,27.7
Ho Chi Minh City,PM2.5 - Principal,07DEC17:05:00:00,2017,12,7,5,80,24,UG/M3,1 Hr,Valid,Moderate,25.8
Ho Chi Minh City,PM2.5 - Principal,07DEC17:06:00:00,2017,12,7,6,98,43,UG/M3,1 Hr,Valid,Moderate,34.4
Ho Chi Minh City,PM2.5 - Principal,07DEC17:07:00:00,2017,12,7,7,127,58,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.2
Ho Chi Minh City,PM2.5 - Principal,07DEC17:08:00:00,2017,12,7,8,153,72,UG/M3,1 Hr,Valid,Unhealthy,59.1
Ho Chi Minh City,PM2.5 - Principal,07DEC17:09:00:00,2017,12,7,9,156,72,UG/M3,1 Hr,Valid,Unhealthy,65.5
Ho Chi Minh City,PM2.5 - Principal,07DEC17:10:00:00,2017,12,7,10,157,68,UG/M3,1 Hr,Valid,Unhealthy,66.7
Ho Chi Minh City,PM2.5 - Principal,07DEC17:11:00:00,2017,12,7,11,160,79,UG/M3,1 Hr,Valid,Unhealthy,72.9
Ho Chi Minh City,PM2.5 - Principal,07DEC17:12:00:00,2017,12,7,12,154,48,UG/M3,1 Hr,Valid,Unhealthy,60.4
Ho Chi Minh City,PM2.5 - Principal,07DEC17:13:00:00,2017,12,7,13,114,21,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.7
Ho Chi Minh City,PM2.5 - Principal,07DEC17:14:00:00,2017,12,7,14,99,29,UG/M3,1 Hr,Valid,Moderate,34.8
Ho Chi Minh City,PM2.5 - Principal,07DEC17:15:00:00,2017,12,7,15,116,48,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.4
Ho Chi Minh City,PM2.5 - Principal,07DEC17:16:00:00,2017,12,7,16,105,33,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.2
Ho Chi Minh City,PM2.5 - Principal,07DEC17:17:00:00,2017,12,7,17,93,27,UG/M3,1 Hr,Valid,Moderate,32.1
Ho Chi Minh City,PM2.5 - Principal,07DEC17:18:00:00,2017,12,7,18,85,25,UG/M3,1 Hr,Valid,Moderate,28.5
Ho Chi Minh City,PM2.5 - Principal,07DEC17:19:00:00,2017,12,7,19,89,32,UG/M3,1 Hr,Valid,Moderate,30.2
Ho Chi Minh City,PM2.5 - Principal,07DEC17:20:00:00,2017,12,7,20,86,27,UG/M3,1 Hr,Valid,Moderate,28.6
Ho Chi Minh City,PM2.5 - Principal,07DEC17:21:00:00,2017,12,7,21,81,24,UG/M3,1 Hr,Valid,Moderate,26.3
Ho Chi Minh City,PM2.5 - Principal,07DEC17:22:00:00,2017,12,7,22,89,34,UG/M3,1 Hr,Valid,Moderate,30.1
Ho Chi Minh City,PM2.5 - Principal,07DEC17:23:00:00,2017,12,7,23,97,38,UG/M3,1 Hr,Valid,Moderate,34
Ho Chi Minh City,PM2.5 - Principal,08DEC17:00:00:00,2017,12,8,0,83,21,UG/M3,1 Hr,Valid,Moderate,27.5
Ho Chi Minh City,PM2.5 - Principal,08DEC17:01:00:00,2017,12,8,1,91,35,UG/M3,1 Hr,Valid,Moderate,31.2
Ho Chi Minh City,PM2.5 - Principal,08DEC17:02:00:00,2017,12,8,2,123,58,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.6
Ho Chi Minh City,PM2.5 - Principal,08DEC17:03:00:00,2017,12,8,3,137,56,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,50.3
Ho Chi Minh City,PM2.5 - Principal,08DEC17:04:00:00,2017,12,8,4,153,69,UG/M3,1 Hr,Valid,Unhealthy,59.6
Ho Chi Minh City,PM2.5 - Principal,08DEC17:05:00:00,2017,12,8,5,157,75,UG/M3,1 Hr,Valid,Unhealthy,67.3
