"Day","Month","Year","Hour","Site","Parameter","Date__LT_","AQI","Raw_Conc_","Conc__Unit","Duration","QC_Name","AQI_Category","NowCast_Conc_","Date","tempC","windspeedKmph","weatherDesc","humidity","visibility","weatherDescNew","windspeed_Cat","humidity_cat"
17,12,2016,11,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:11:00:00",116,36,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",39.2,"17-12-2016",29,12,"Partly cloudy",66,10,"Partly cloudy","High","Humid"
17,12,2016,12,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:12:00:00",111,33,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",37.4,"17-12-2016",30,13,"Partly cloudy",63,10,"Partly cloudy","High","Humid"
17,12,2016,13,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:13:00:00",108,25,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",30.5,"17-12-2016",30,11,"Partly cloudy",65,10,"Partly cloudy","High","Humid"
17,12,2016,14,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:14:00:00",107,23,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",26.8,"17-12-2016",30,9,"Sunny",67,10,"Sunny","Medium","Humid"
17,12,2016,15,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:15:00:00",105,19,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",22.9,"17-12-2016",30,8,"Sunny",69,10,"Sunny","Medium","Humid"
17,12,2016,16,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:16:00:00",103,25,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",23.9,"17-12-2016",29,8,"Sunny",71,10,"Sunny","Medium","Humid"
17,12,2016,17,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:17:00:00",103,29,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",26.5,"17-12-2016",28,9,"Partly cloudy",74,10,"Partly cloudy","Medium","Humid"
17,12,2016,18,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:18:00:00",101,35,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",30.7,"17-12-2016",27,9,"Partly cloudy",76,10,"Partly cloudy","Medium","Humid"
17,12,2016,19,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:19:00:00",100,43,"UG/M3","1 Hr","Valid","Moderate",36.9,"17-12-2016",26,9,"Partly cloudy",77,10,"Partly cloudy","Medium","Humid"
17,12,2016,2,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:02:00:00",114,53,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",51.8,"17-12-2016",24,6,"Partly cloudy",89,10,"Partly cloudy","Low","Humid"
17,12,2016,20,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:20:00:00",99,38,"UG/M3","1 Hr","Valid","Moderate",37.4,"17-12-2016",25,9,"Patchy rain possible",78,9,"Patchy rain possible","Medium","Humid"
17,12,2016,21,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:21:00:00",98,38,"UG/M3","1 Hr","Valid","Moderate",37.7,"17-12-2016",25,8,"Patchy rain possible",79,9,"Patchy rain possible","Medium","Humid"
17,12,2016,22,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:22:00:00",99,36,"UG/M3","1 Hr","Valid","Moderate",36.9,"17-12-2016",24,8,"Patchy rain possible",80,9,"Patchy rain possible","Medium","Humid"
17,12,2016,23,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:23:00:00",101,32,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",34.4,"17-12-2016",24,8,"Patchy rain possible",80,9,"Patchy rain possible","Medium","Humid"
17,12,2016,3,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:03:00:00",114,45,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",48.4,"17-12-2016",24,6,"Partly cloudy",89,10,"Partly cloudy","Low","Humid"
17,12,2016,4,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:04:00:00",113,45,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",46.7,"17-12-2016",24,7,"Partly cloudy",88,10,"Partly cloudy","Medium","Humid"
17,12,2016,5,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:05:00:00",113,49,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",47.9,"17-12-2016",24,8,"Partly cloudy",87,10,"Partly cloudy","Medium","Humid"
17,12,2016,6,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:06:00:00",113,52,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",49.9,"17-12-2016",24,8,"Partly cloudy",87,10,"Partly cloudy","Medium","Humid"
17,12,2016,7,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:07:00:00",113,51,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",50.5,"17-12-2016",25,10,"Partly cloudy",81,10,"Partly cloudy","High","Humid"
17,12,2016,8,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:08:00:00",115,51,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",50.7,"17-12-2016",26,11,"Sunny",76,10,"Sunny","High","Humid"
17,12,2016,9,"Ho Chi Minh City","PM2.5 - Principal","17DEC16:09:00:00",115,55,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",52.8,"17-12-2016",28,12,"Sunny",70,10,"Sunny","High","Humid"
17,12,2017,0,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:00:00:00",142,64,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",52.2,"17-12-2017",25,8,"Clear",73,10,"Clear","Medium","Humid"
17,12,2017,1,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:01:00:00",117,32,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",42.1,"17-12-2017",24,8,"Clear",74,10,"Clear","Medium","Humid"
17,12,2017,10,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:10:00:00",90,30,"UG/M3","1 Hr","Valid","Moderate",30.7,"17-12-2017",30,11,"Sunny",53,10,"Sunny","High","Normal"
17,12,2017,11,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:11:00:00",83,24,"UG/M3","1 Hr","Valid","Moderate",27.3,"17-12-2017",31,10,"Sunny",50,10,"Sunny","High","Normal"
17,12,2017,12,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:12:00:00",77,22,"UG/M3","1 Hr","Valid","Moderate",24.6,"17-12-2017",32,9,"Sunny",46,10,"Sunny","Medium","Normal"
17,12,2017,13,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:13:00:00",68,16,"UG/M3","1 Hr","Valid","Moderate",20.3,"17-12-2017",32,8,"Sunny",47,10,"Sunny","Medium","Normal"
17,12,2017,14,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:14:00:00",66,18,"UG/M3","1 Hr","Valid","Moderate",19.1,"17-12-2017",32,6,"Partly cloudy",48,10,"Partly cloudy","Low","Normal"
17,12,2017,15,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:15:00:00",57,11,"UG/M3","1 Hr","Valid","Moderate",15,"17-12-2017",32,5,"Partly cloudy",50,10,"Partly cloudy","Low","Normal"
17,12,2017,16,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:16:00:00",59,17,"UG/M3","1 Hr","Valid","Moderate",16,"17-12-2017",30,9,"Partly cloudy",54,10,"Partly cloudy","Medium","Normal"
17,12,2017,17,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:17:00:00",61,18,"UG/M3","1 Hr","Valid","Moderate",17,"17-12-2017",28,13,"Partly cloudy",58,10,"Partly cloudy","High","Normal"
17,12,2017,18,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:18:00:00",64,20,"UG/M3","1 Hr","Valid","Moderate",18.5,"17-12-2017",26,17,"Partly cloudy",62,10,"Partly cloudy","High","Humid"
17,12,2017,19,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:19:00:00",69,23,"UG/M3","1 Hr","Valid","Moderate",20.7,"17-12-2017",26,16,"Partly cloudy",62,10,"Partly cloudy","High","Humid"
17,12,2017,2,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:02:00:00",116,41,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",41.5,"17-12-2017",24,8,"Clear",75,10,"Clear","Medium","Humid"
17,12,2017,20,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:20:00:00",75,26,"UG/M3","1 Hr","Valid","Moderate",23.3,"17-12-2017",25,14,"Clear",62,10,"Clear","High","Humid"
17,12,2017,21,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:21:00:00",76,25,"UG/M3","1 Hr","Valid","Moderate",24.1,"17-12-2017",24,13,"Clear",62,10,"Clear","High","Humid"
17,12,2017,22,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:22:00:00",77,25,"UG/M3","1 Hr","Valid","Moderate",24.5,"17-12-2017",24,12,"Clear",63,10,"Clear","High","Humid"
17,12,2017,23,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:23:00:00",71,19,"UG/M3","1 Hr","Valid","Moderate",21.7,"17-12-2017",24,11,"Clear",64,10,"Clear","High","Humid"
17,12,2017,3,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:03:00:00",121,46,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",43.7,"17-12-2017",24,7,"Clear",76,10,"Clear","Medium","Humid"
17,12,2017,4,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:04:00:00",100,27,"UG/M3","1 Hr","Valid","Moderate",35.3,"17-12-2017",24,7,"Clear",76,10,"Clear","Medium","Humid"
17,12,2017,5,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:05:00:00",104,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",36.6,"17-12-2017",24,8,"Clear",76,10,"Clear","Medium","Humid"
17,12,2017,6,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:06:00:00",95,29,"UG/M3","1 Hr","Valid","Moderate",32.8,"17-12-2017",24,8,"Sunny",76,10,"Sunny","Medium","Humid"
17,12,2017,7,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:07:00:00",104,41,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",36.9,"17-12-2017",26,9,"Sunny",70,10,"Sunny","Medium","Humid"
17,12,2017,8,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:08:00:00",93,27,"UG/M3","1 Hr","Valid","Moderate",31.9,"17-12-2017",27,10,"Sunny",63,10,"Sunny","High","Humid"
17,12,2017,9,"Ho Chi Minh City","PM2.5 - Principal","17DEC17:09:00:00",92,31,"UG/M3","1 Hr","Valid","Moderate",31.4,"17-12-2017",29,11,"Sunny",57,10,"Sunny","High","Normal"
17,12,2018,0,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:00:00:00",66,23,"UG/M3","1 Hr","Valid","Moderate",19,"17-12-2018",27,9,"Patchy rain possible",70,9,"Patchy rain possible","Medium","Humid"
17,12,2018,1,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:01:00:00",62,16,"UG/M3","1 Hr","Valid","Moderate",17.5,"17-12-2018",27,8,"Patchy rain possible",71,9,"Patchy rain possible","Medium","Humid"
17,12,2018,10,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:10:00:00",150,62,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",55.3,"17-12-2018",31,8,"Partly cloudy",56,10,"Partly cloudy","Medium","Normal"
17,12,2018,11,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:11:00:00",144,51,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",52.8,"17-12-2018",31,8,"Partly cloudy",54,10,"Partly cloudy","Medium","Normal"
17,12,2018,12,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:12:00:00",148,56,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",54.5,"17-12-2018",32,8,"Partly cloudy",52,10,"Partly cloudy","Medium","Normal"
17,12,2018,13,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:13:00:00",148,55,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",54.7,"17-12-2018",30,8,"Partly cloudy",61,10,"Partly cloudy","Medium","Humid"
17,12,2018,14,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:14:00:00",141,49,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",51.8,"17-12-2018",28,8,"Light rain",70,9,"Others","Medium","Humid"
17,12,2018,15,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:15:00:00",118,33,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",42.3,"17-12-2018",26,9,"Light rain",79,9,"Others","Medium","Humid"
17,12,2018,16,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:16:00:00",93,22,"UG/M3","1 Hr","Valid","Moderate",32.1,"17-12-2018",26,7,"Light rain",80,9,"Others","Medium","Humid"
17,12,2018,17,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:17:00:00",94,33,"UG/M3","1 Hr","Valid","Moderate",32.5,"17-12-2018",26,6,"Moderate rain at times",81,8,"Others","Low","Humid"
17,12,2018,18,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:18:00:00",115,50,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",41.2,"17-12-2018",26,5,"Moderate rain at times",82,8,"Others","Low","Humid"
17,12,2018,19,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:19:00:00",109,36,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",38.6,"17-12-2018",26,5,"Moderate rain at times",82,9,"Others","Low","Humid"
17,12,2018,2,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:02:00:00",72,27,"UG/M3","1 Hr","Valid","Moderate",22.2,"17-12-2018",26,7,"Clear",72,10,"Clear","Medium","Humid"
17,12,2018,3,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:03:00:00",68,18,"UG/M3","1 Hr","Valid","Moderate",20.1,"17-12-2018",26,5,"Clear",73,10,"Clear","Low","Humid"
17,12,2018,4,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:04:00:00",70,22,"UG/M3","1 Hr","Valid","Moderate",21,"17-12-2018",26,5,"Clear",73,10,"Clear","Low","Humid"
17,12,2018,5,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:05:00:00",74,25,"UG/M3","1 Hr","Valid","Moderate",23,"17-12-2018",26,5,"Clear",74,10,"Clear","Low","Humid"
17,12,2018,6,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:06:00:00",93,41,"UG/M3","1 Hr","Valid","Moderate",32,"17-12-2018",26,5,"Sunny",75,10,"Sunny","Low","Humid"
17,12,2018,7,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:07:00:00",99,38,"UG/M3","1 Hr","Valid","Moderate",35,"17-12-2018",28,6,"Sunny",69,10,"Sunny","Low","Humid"
17,12,2018,8,"Ho Chi Minh City","PM2.5 - Principal","17DEC18:08:00:00",117,49,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",42,"17-12-2018",29,7,"Partly cloudy",64,10,"Partly cloudy","Medium","Humid"
17,12,2019,0,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:00:00:00",66,14,"UG/M3","1 Hr","Valid","Moderate",19.4,"17-12-2019",25,6,"Clear",81,10,"Clear","Low","Humid"
17,12,2019,1,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:01:00:00",70,23,"UG/M3","1 Hr","Valid","Moderate",21.2,"17-12-2019",25,6,"Clear",82,10,"Clear","Low","Humid"
17,12,2019,11,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:11:00:00",102,31,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",35.8,"17-12-2019",32,8,"Partly cloudy",49,10,"Partly cloudy","Medium","Normal"
17,12,2019,12,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:12:00:00",87,24,"UG/M3","1 Hr","Valid","Moderate",29,"17-12-2019",33,10,"Partly cloudy",45,10,"Partly cloudy","High","Normal"
17,12,2019,13,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:13:00:00",76,20,"UG/M3","1 Hr","Valid","Moderate",24.2,"17-12-2019",32,11,"Partly cloudy",49,10,"Partly cloudy","High","Normal"
17,12,2019,14,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:14:00:00",79,27,"UG/M3","1 Hr","Valid","Moderate",25.6,"17-12-2019",31,13,"Partly cloudy",53,10,"Partly cloudy","High","Normal"
17,12,2019,15,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:15:00:00",82,28,"UG/M3","1 Hr","Valid","Moderate",26.8,"17-12-2019",31,14,"Partly cloudy",57,10,"Partly cloudy","High","Normal"
17,12,2019,16,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:16:00:00",86,31,"UG/M3","1 Hr","Valid","Moderate",28.9,"17-12-2019",29,14,"Partly cloudy",60,10,"Partly cloudy","High","Normal"
17,12,2019,17,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:17:00:00",81,24,"UG/M3","1 Hr","Valid","Moderate",26.4,"17-12-2019",28,15,"Cloudy",63,10,"Cloudy","High","Humid"
17,12,2019,18,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:18:00:00",87,32,"UG/M3","1 Hr","Valid","Moderate",29.2,"17-12-2019",27,15,"Cloudy",66,10,"Cloudy","High","Humid"
17,12,2019,19,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:19:00:00",81,24,"UG/M3","1 Hr","Valid","Moderate",26.6,"17-12-2019",27,14,"Cloudy",67,10,"Cloudy","High","Humid"
17,12,2019,2,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:02:00:00",72,23,"UG/M3","1 Hr","Valid","Moderate",22.1,"17-12-2019",25,6,"Clear",83,10,"Clear","Low","Humid"
17,12,2019,20,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:20:00:00",84,29,"UG/M3","1 Hr","Valid","Moderate",27.8,"17-12-2019",27,14,"Partly cloudy",67,10,"Partly cloudy","High","Humid"
17,12,2019,21,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:21:00:00",87,32,"UG/M3","1 Hr","Valid","Moderate",29.3,"17-12-2019",26,13,"Partly cloudy",68,10,"Partly cloudy","High","Humid"
17,12,2019,22,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:22:00:00",82,23,"UG/M3","1 Hr","Valid","Moderate",26.9,"17-12-2019",26,12,"Partly cloudy",70,10,"Partly cloudy","High","Humid"
17,12,2019,23,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:23:00:00",83,28,"UG/M3","1 Hr","Valid","Moderate",27.3,"17-12-2019",26,10,"Partly cloudy",71,10,"Partly cloudy","High","Humid"
17,12,2019,3,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:03:00:00",80,30,"UG/M3","1 Hr","Valid","Moderate",26,"17-12-2019",25,5,"Clear",84,10,"Clear","Low","Humid"
17,12,2019,4,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:04:00:00",110,52,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",39,"17-12-2019",25,5,"Clear",83,10,"Clear","Low","Humid"
17,12,2019,5,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:05:00:00",108,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",38.5,"17-12-2019",25,5,"Clear",83,10,"Clear","Low","Humid"
17,12,2019,6,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:06:00:00",100,32,"UG/M3","1 Hr","Valid","Moderate",35.2,"17-12-2019",25,4,"Sunny",83,10,"Sunny","Low","Humid"
17,12,2019,7,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:07:00:00",114,46,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",40.6,"17-12-2019",27,4,"Sunny",74,10,"Sunny","Low","Humid"
17,12,2019,8,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:08:00:00",121,47,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",43.8,"17-12-2019",29,4,"Sunny",66,10,"Sunny","Low","Humid"
17,12,2019,9,"Ho Chi Minh City","PM2.5 - Principal","17DEC19:09:00:00",125,47,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",45.4,"17-12-2019",31,3,"Sunny",58,10,"Sunny","Low","Normal"
17,12,2020,0,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:00:00:00",110,45,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",39.2,"17-12-2020",26,6,"Patchy rain possible",83,10,"Patchy rain possible","Low","Humid"
17,12,2020,1,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:01:00:00",92,24,"UG/M3","1 Hr","Valid","Moderate",31.6,"17-12-2020",25,7,"Patchy rain possible",83,10,"Patchy rain possible","Medium","Humid"
17,12,2020,11,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:11:00:00",98,32,"UG/M3","1 Hr","Valid","Moderate",34.4,"17-12-2020",31,4,"Partly cloudy",61,10,"Partly cloudy","Low","Humid"
17,12,2020,12,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:12:00:00",87,27,"UG/M3","1 Hr","Valid","Moderate",29.1,"17-12-2020",32,4,"Partly cloudy",56,10,"Partly cloudy","Low","Normal"
17,12,2020,13,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:13:00:00",107,45,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",37.8,"17-12-2020",32,4,"Partly cloudy",57,10,"Partly cloudy","Low","Normal"
17,12,2020,14,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:14:00:00",89,23,"UG/M3","1 Hr","Valid","Moderate",30,"17-12-2020",32,4,"Partly cloudy",59,10,"Partly cloudy","Low","Normal"
17,12,2020,15,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:15:00:00",64,7,"UG/M3","1 Hr","Valid","Moderate",18.2,"17-12-2020",32,4,"Partly cloudy",60,10,"Partly cloudy","Low","Normal"
17,12,2020,16,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:16:00:00",54,9,"UG/M3","1 Hr","Valid","Moderate",13.5,"17-12-2020",30,5,"Partly cloudy",65,9,"Partly cloudy","Low","Humid"
17,12,2020,17,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:17:00:00",64,23,"UG/M3","1 Hr","Valid","Moderate",18.3,"17-12-2020",29,7,"Light rain shower",70,9,"Light rain shower","Medium","Humid"
17,12,2020,18,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:18:00:00",74,28,"UG/M3","1 Hr","Valid","Moderate",23.1,"17-12-2020",28,8,"Light rain shower",74,8,"Light rain shower","Medium","Humid"
17,12,2020,19,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:19:00:00",77,26,"UG/M3","1 Hr","Valid","Moderate",24.5,"17-12-2020",28,7,"Light rain shower",77,8,"Light rain shower","Medium","Humid"
17,12,2020,2,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:02:00:00",74,14,"UG/M3","1 Hr","Valid","Moderate",22.8,"17-12-2020",25,7,"Patchy rain possible",83,10,"Patchy rain possible","Medium","Humid"
17,12,2020,20,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:20:00:00",68,16,"UG/M3","1 Hr","Valid","Moderate",20.2,"17-12-2020",27,6,"Moderate or heavy rain shower",79,9,"Moderate or heavy rain shower","Low","Humid"
17,12,2020,21,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:21:00:00",73,25,"UG/M3","1 Hr","Valid","Moderate",22.6,"17-12-2020",27,5,"Moderate or heavy rain shower",81,9,"Moderate or heavy rain shower","Low","Humid"
17,12,2020,22,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:22:00:00",67,17,"UG/M3","1 Hr","Valid","Moderate",19.8,"17-12-2020",26,6,"Moderate or heavy rain shower",81,9,"Moderate or heavy rain shower","Low","Humid"
17,12,2020,23,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:23:00:00",62,15,"UG/M3","1 Hr","Valid","Moderate",17.4,"17-12-2020",26,7,"Patchy rain possible",81,9,"Patchy rain possible","Medium","Humid"
17,12,2020,3,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:03:00:00",63,13,"UG/M3","1 Hr","Valid","Moderate",17.9,"17-12-2020",24,7,"Patchy rain possible",84,10,"Patchy rain possible","Medium","Humid"
17,12,2020,4,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:04:00:00",66,21,"UG/M3","1 Hr","Valid","Moderate",19.4,"17-12-2020",25,7,"Patchy rain possible",83,10,"Patchy rain possible","Medium","Humid"
17,12,2020,5,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:05:00:00",73,26,"UG/M3","1 Hr","Valid","Moderate",22.7,"17-12-2020",25,7,"Partly cloudy",83,10,"Partly cloudy","Medium","Humid"
17,12,2020,6,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:06:00:00",90,39,"UG/M3","1 Hr","Valid","Moderate",30.8,"17-12-2020",25,6,"Partly cloudy",83,10,"Partly cloudy","Low","Humid"
17,12,2020,7,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:07:00:00",95,35,"UG/M3","1 Hr","Valid","Moderate",32.9,"17-12-2020",26,6,"Partly cloudy",78,10,"Partly cloudy","Low","Humid"
17,12,2020,8,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:08:00:00",98,36,"UG/M3","1 Hr","Valid","Moderate",34.4,"17-12-2020",27,6,"Partly cloudy",74,10,"Partly cloudy","Low","Humid"
17,12,2020,9,"Ho Chi Minh City","PM2.5 - Principal","17DEC20:09:00:00",98,36,"UG/M3","1 Hr","Valid","Moderate",34.4,"17-12-2020",28,5,"Partly cloudy",69,10,"Partly cloudy","Low","Humid"
17,2,2021,0,"Ho Chi Minh City","PM2.5 - Principal","17FEB21:00:00:00",60,17,"UG/M3","1 Hr","Valid","Moderate",16.2,"17-02-2021",23,12,"Partly cloudy",77,10,"Partly cloudy","High","Humid"
17,2,2021,1,"Ho Chi Minh City","PM2.5 - Principal","17FEB21:01:00:00",54,11,"UG/M3","1 Hr","Valid","Moderate",13.6,"17-02-2021",23,11,"Partly cloudy",78,10,"Partly cloudy","High","Humid"
17,2,2021,10,"Ho Chi Minh City","PM2.5 - Principal","17FEB21:10:00:00",52,11,"UG/M3","1 Hr","Valid","Moderate",12.8,"17-02-2021",29,7,"Partly cloudy",52,10,"Partly cloudy","Medium","Normal"
17,2,2021,11,"Ho Chi Minh City","PM2.5 - Principal","17FEB21:11:00:00",60,20,"UG/M3","1 Hr","Valid","Moderate",16.3,"17-02-2021",31,7,"Partly cloudy",46,10,"Partly cloudy","Medium","Normal"
17,2,2021,12,"Ho Chi Minh City","PM2.5 - Principal","17FEB21:12:00:00",67,23,"UG/M3","1 Hr","Valid","Moderate",19.6,"17-02-2021",33,6,"Partly cloudy",39,10,"Partly cloudy","Low","Normal"
17,2,2021,13,"Ho Chi Minh City","PM2.5 - Principal","17FEB21:13:00:00",72,25,"UG/M3","1 Hr","Valid","Moderate",22.3,"17-02-2021",33,8,"Partly cloudy",37,10,"Partly cloudy","Medium","Normal"
17,2,2021,14,"Ho Chi Minh City","PM2.5 - Principal","17FEB21:14:00:00",72,22,"UG/M3","1 Hr","Valid","Moderate",22.1,"17-02-2021",33,9,"Partly cloudy",35,10,"Partly cloudy","Medium","Normal"
